Year, NodeId, Gender, IsCircumcised, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Currently (TRANSITORY),Currently (INFORMAL),Currently (MARITAL),Currently (COMMERCIAL),Ever (TRANSITORY),Ever (INFORMAL),Ever (MARITAL),Ever (COMMERCIAL),Considering (TRANSITORY),Considering (INFORMAL),Considering (MARITAL),Considering (COMMERCIAL),Available for Relationship (TRANSITORY),Available for Relationship (INFORMAL),Available for Relationship (MARITAL),Available for Relationship (COMMERCIAL),Has Concurrent Partners,Current Partners,Lifetime Partners,Has Debuted,Had First Coital Act
1963.46,1,0,1,3,11,6,0,0,1,1,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0
1963.46,1,0,1,4,14,2,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,16,14,0
1963.46,1,0,1,5,8,4,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,0
1963.46,1,0,1,6,12,2,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,14,12,0
1963.46,1,0,1,7,7,5,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,0
1963.46,1,0,1,8,11,4,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,13,11,0
1963.46,1,0,1,9,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0
1963.46,1,0,1,10,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
1963.46,1,0,1,11,8,6,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0
1963.46,1,0,1,12,8,1,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,4
1963.46,1,0,1,13,10,4,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,6
1963.46,1,0,1,14,7,1,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,4
1963.46,1,0,1,15,11,6,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,12,11,3
1963.46,1,0,1,16,7,1,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,4
1963.46,1,0,1,17,8,4,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,6
1963.46,1,0,1,18,7,2,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,4
1963.46,1,0,1,19,10,6,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,8,13,10,4
1963.46,1,0,1,20,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,2
1963.46,1,0,1,21,9,4,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,7
1963.46,1,0,1,22,9,4,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,6
1963.46,1,0,1,23,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,4
1963.46,1,0,1,24,10,7,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,6
1963.46,1,0,1,25,5,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3
1963.46,1,0,1,26,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,4
1963.46,1,0,1,27,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3
1963.46,1,0,1,28,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2
1963.46,1,0,1,29,8,4,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,5
1963.46,1,0,1,30,7,5,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,5
1963.46,1,0,1,31,7,3,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,6,8,7,5
1963.46,1,0,1,32,12,10,1,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,10
1963.46,1,0,1,33,6,2,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6
1963.46,1,0,1,34,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3
1963.46,1,0,1,35,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5
1963.46,1,0,1,36,6,1,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6
1963.46,1,0,1,37,7,1,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7
1963.46,1,0,1,38,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4
1963.46,1,0,1,39,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6
1963.46,1,0,1,40,7,1,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7
1963.46,1,0,1,41,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4
1963.46,1,0,1,42,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,43,4,3,0,0,1,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4
1963.46,1,0,1,44,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5
1963.46,1,0,1,45,4,0,0,0,1,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
1963.46,1,0,1,46,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
1963.46,1,0,1,47,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,48,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
1963.46,1,0,1,49,7,4,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,7
1963.46,1,0,1,50,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
1963.46,1,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,52,5,2,0,0,1,1,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5
1963.46,1,0,1,53,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
1963.46,1,0,1,54,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,55,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4
1963.46,1,0,1,56,3,3,0,0,1,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
1963.46,1,0,1,57,5,2,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5
1963.46,1,0,1,58,7,2,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7
1963.46,1,0,1,59,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,61,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,62,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1963.46,1,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1963.46,1,0,1,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1963.46,1,0,1,66,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2
1963.46,1,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,68,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
1963.46,1,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,70,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
1963.46,1,0,1,72,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2
1963.46,1,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,74,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,75,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,0,1,76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1963.46,1,0,1,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1963.46,1,0,1,78,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1963.46,1,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1963.46,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,1,0,0,40,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1963.46,1,1,0,1,38,2,0,0,1,1,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,1,1,1,0,0,34,34,38,0
1963.46,1,1,0,2,28,2,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,0
1963.46,1,1,0,3,21,11,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,24,21,0
1963.46,1,1,0,4,21,9,0,0,1,1,0,0,0,0,0,20,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20,25,21,0
1963.46,1,1,0,5,24,7,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,35,24,0
1963.46,1,1,0,6,26,8,0,0,1,1,0,0,0,0,0,25,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,25,33,26,0
1963.46,1,1,0,7,16,7,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,19,16,0
1963.46,1,1,0,8,18,9,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,23,18,0
1963.46,1,1,0,9,13,3,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0
1963.46,1,1,0,10,12,5,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,16,12,0
1963.46,1,1,0,11,23,6,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,29,23,0
1963.46,1,1,0,12,11,5,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,14,11,9
1963.46,1,1,0,13,15,3,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,17,15,10
1963.46,1,1,0,14,11,7,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,8
1963.46,1,1,0,15,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,2
1963.46,1,1,0,16,14,4,1,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,17,14,11
1963.46,1,1,0,17,12,6,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,16,12,10
1963.46,1,1,0,18,14,7,1,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,17,14,10
1963.46,1,1,0,19,14,8,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,19,14,12
1963.46,1,1,0,20,22,11,0,0,2,2,0,0,0,0,0,21,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,21,31,22,17
1963.46,1,1,0,21,15,7,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,17,15,12
1963.46,1,1,0,22,22,12,0,0,1,1,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,28,22,16
1963.46,1,1,0,23,10,3,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,8
1963.46,1,1,0,24,13,7,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,15,13,12
1963.46,1,1,0,25,12,10,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,6
1963.46,1,1,0,26,17,9,1,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,20,17,16
1963.46,1,1,0,27,18,8,1,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,13
1963.46,1,1,0,28,15,11,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,13
1963.46,1,1,0,29,9,3,1,0,1,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9
1963.46,1,1,0,30,11,8,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,10
1963.46,1,1,0,31,9,5,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9
1963.46,1,1,0,32,13,6,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,15,13,12
1963.46,1,1,0,33,15,8,0,0,0,0,0,0,0,0,0,14,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,14,15,15,15
1963.46,1,1,0,34,11,5,1,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11
1963.46,1,1,0,35,13,8,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13
1963.46,1,1,0,36,17,8,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,19,17,17
1963.46,1,1,0,37,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,5
1963.46,1,1,0,38,7,4,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7
1963.46,1,1,0,39,13,8,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,10,13,13,13
1963.46,1,1,0,40,10,4,0,0,1,1,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,10
1963.46,1,1,0,41,9,6,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,7,9,9,9
1963.46,1,1,0,42,10,4,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10
1963.46,1,1,0,43,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,3,3,5,3
1963.46,1,1,0,44,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,4,6,8,6
1963.46,1,1,0,45,7,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,5,5,7,5
1963.46,1,1,0,46,10,5,0,0,1,1,0,0,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,7,9,10,9
1963.46,1,1,0,47,8,6,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,5,7,8,7
1963.46,1,1,0,48,12,5,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,7,8,12,8
1963.46,1,1,0,49,5,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,4,5,4
1963.46,1,1,0,50,13,7,1,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,8,11,13,11
1963.46,1,1,0,51,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,4,6,6,6
1963.46,1,1,0,52,6,5,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6
1963.46,1,1,0,53,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
1963.46,1,1,0,54,9,3,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9
1963.46,1,1,0,55,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6
1963.46,1,1,0,56,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
1963.46,1,1,0,57,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,5,4,4
1963.46,1,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,1,0,59,6,4,0,0,1,0,0,0,0,0,0,5,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,5,6,6,6
1963.46,1,1,0,60,5,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,4,5,4
1963.46,1,1,0,61,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,4
1963.46,1,1,0,62,4,1,0,0,2,0,0,0,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,4
1963.46,1,1,0,63,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,4
1963.46,1,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,1,0,65,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
1963.46,1,1,0,66,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
1963.46,1,1,0,67,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,4,1
1963.46,1,1,0,68,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,2,5,2
1963.46,1,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,1,0,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1963.46,1,1,0,71,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,3,4,5,4
1963.46,1,1,0,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
1963.46,1,1,0,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1963.46,1,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.46,1,1,0,75,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,4,1
1963.46,1,1,0,76,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1
1963.46,1,1,0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1963.46,1,1,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1963.46,1,1,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
